artist,group,song,type,performance,year,recording,link,date_uploaded,date_accessed,transcription
fabulousthunderbirds,80_nonAA_US,rock_with_me,original,studio,1979,the_fabulous_thunderbirds,https://www.youtube.com/watch?v=GiD5Rxfy_XA,2014-11-08,2023-11-23,done
fabulousthunderbirds,80_nonAA_US,tuff_enough,original,studio,1986,tuff_enuff,https://www.youtube.com/watch?v=nEDK52Q0AgA,2015-09-01,2023-11-23,done
fabulousthunderbirds,80_nonAA_US,walkin_to_my_baby,original,studio,1979,the_fabulous_thunderbirds,https://www.youtube.com/watch?v=VgHOel5ysgE,2014-01-08,2023-11-23,done
jjcale,80_nonAA_US,borrowed_time,cover,live,1993,blowin_down_the_road,https://www.youtube.com/watch?v=6fQ8kGlMZHQ,2021-05-05,2023-11-23,
jjcale,80_nonAA_US,going_down,cover,live,1994,movin_on,https://www.youtube.com/watch?v=2hqiNiLFfBQ,2023-10-12,2023-11-23,
jjcale,80_nonAA_US,got_my_mojo_working,cover,live,1993,blowin_down_the_road,https://www.youtube.com/watch?v=i4kT3qffAHY,2021-05-05,2023-11-23,
jjcale,80_nonAA_US,after_midnight,original,live,1993,blowin_down_the_road,https://www.youtube.com/watch?v=1szyDptKk20,2021-05-05,2023-11-23,
jjcale,80_nonAA_US,call_me_the_breeze,original,live,1993,blowin_down_the_road,https://www.youtube.com/watch?v=XNlC84Bw_7A,2021-05-05,2023-11-23,
jjcale,80_nonAA_US,ride_me_high,original,live,1993,blowin_down_the_road,https://www.youtube.com/watch?v=c4L4ZYehVQi,2021-05-05,2023-11-23,
jjcale,80_nonAA_US,borrowed_time,cover,studio,1994,closer_to_you,https://www.youtube.com/watch?v=amqhPsYRx_c,2007-09-29,2023-11-23,done
jjcale,80_nonAA_US,going_down,cover,studio,1972,really,https://www.youtube.com/watch?v=tvbSbP_mp_c,2018-07-31,2023-11-23,done
jjcale,80_nonAA_US,got_my_mojo_working,cover,studio,1972,really,https://www.youtube.com/watch?v=3xKFDtDBZzU,2013-01-29,2023-11-23,done
jjcale,80_nonAA_US,after_midnight,original,studio,1972,naturally,https://www.youtube.com/watch?v=2x0JK8vhmcc,2018-07-31,2023-11-23,done
jjcale,80_nonAA_US,call_me_the_breeze,original,studio,1972,naturally,https://www.youtube.com/watch?v=m8-NEYx-evg,2018-07-31,2023-11-23,done
jjcale,80_nonAA_US,ride_me_high,original,studio,1976,troubadour,https://www.youtube.com/watch?v=-7XCminnffo,2018-07-31,2023-11-23,done
robbenford,80_nonAA_US,aint_got_nothing_but_the_blues,cover,live,1989,live_a_doc,https://www.youtube.com/watch?v=SOKmK7q2e_c,2014-09-13,2023-11-23,
robbenford,80_nonAA_US,born_under_a_bad_sign,cover,live,1990,live_at_the_bottom_line,https://www.youtube.com/watch?v=eBMC6BHSucY,2010-06-18,2023-11-23,
robbenford,80_nonAA_US,help_the_poor,cover,live,1990,live_at_sunfest,https://www.youtube.com/watch?v=tOj6qykQ5Wi,2014-01-05,2023-11-23,
robbenford,80_nonAA_US,getaway,original,live,1993,live_at_ohne_filter,https://www.youtube.com/watch?v=dtkMEVlil-U,2012-07-28,2023-11-23,
robbenford,80_nonAA_US,north_carolina,original,live,1979,live_at_john_anson_ford_theater,https://www.youtube.com/watch?v=cxuPTr7U5Mw,2011-07-11,2023-11-23,
robbenford,80_nonAA_US,start_it_up,original,live,1993,live_at_ohne_filter,https://www.youtube.com/watch?v=Fii0GF6K3yE,2008-08-18,2023-11-23,
robbenford,80_nonAA_US,aint_got_nothing_but_the_blues,cover,studio,1988,talk_to_your_daughter,https://www.youtube.com/watch?v=UihfHjR29aY,2017-01-23,2023-11-23,done
robbenford,80_nonAA_US,born_under_a_bad_sign,cover,studio,1988,talk_to_your_daughter,https://www.youtube.com/watch?v=ii3V4-tJAEU,2017-01-23,2023-11-23,done
robbenford,80_nonAA_US,help_the_poor,cover,studio,1988,talk_to_your_daughter,https://www.youtube.com/watch?v=XGzibVH-YCA,2011-04-22,2023-11-23,done
robbenford,80_nonAA_US,getaway,original,studio,1988,talk_to_your_daughter,https://www.youtube.com/watch?v=B__9yiudodk,2017-01-23,2023-11-23,done
robbenford,80_nonAA_US,north_carolina,original,studio,1979,the_inside_story,https://www.youtube.com/watch?v=tXGCiF34Z5o,2018-02-08,2023-11-23,done
robbenford,80_nonAA_US,start_it_up,original,studio,1992,robben_ford_and_the_blue_line,https://www.youtube.com/watch?v=aU57QwLibpE,2012-07-09,2023-11-23,done
stevierayvaughan,80_nonAA_US,mary_had_a_little_lamb,cover,live,1985,live_at_montreux,https://www.youtube.com/watch?v=H8gs60t2M3c,2014-06-04,2023-11-21,
stevierayvaughan,80_nonAA_US,texas_flood,cover,live,1982,live_at_montreux,https://www.youtube.com/watch?v=na-3l6DwEXQ,2014-03-18,2023-11-21,
stevierayvaughan,80_nonAA_US,tin_pan_alley,cover,live,1985,live_at_montreux,https://www.youtube.com/watch?v=1ExbrPHaq9Y,2014-06-06,2023-11-21,
stevierayvaughan,80_nonAA_US,aint_gone_n_give_up_on_love,original,live,1985,live_at_montreux,https://www.youtube.com/watch?v=JhJlrL8tARk,2014-03-31,2023-11-21,
stevierayvaughan,80_nonAA_US,dirty_pool,original,live,1982,live_at_montreux,https://www.youtube.com/watch?v=BYW4VlOGRUQ,2014-03-20,2023-11-21,
stevierayvaughan,80_nonAA_US,pride_and_joy,original,live,1982,live_at_montreux,https://www.youtube.com/watch?v=zPs5nyl_AZE,2014-03-14,2023-11-21,
stevierayvaughan,80_nonAA_US,mary_had_a_little_lamb,cover,studio,1983,texas_flood,https://www.youtube.com/watch?v=Fq-QUr5Wr3E,2023-04-18,2023-11-21,done
stevierayvaughan,80_nonAA_US,texas_flood,cover,studio,1983,texas_flood,https://www.youtube.com/watch?v=rklid5N3si8,2023-06-27,2023-11-21,done
stevierayvaughan,80_nonAA_US,tin_pan_alley,cover,studio,1984,couldn’t_stand_the_weather,https://www.youtube.com/watch?v=LNX4Bl4T1q0,2015-07-21,2023-11-21,done
stevierayvaughan,80_nonAA_US,aint_gone_n_give_up_on_love,original,studio,1985,soul_to_soul,https://www.youtube.com/watch?v=uZTBAzdrexQ,2017-02-18,2023-11-21,done
stevierayvaughan,80_nonAA_US,dirty_pool,original,studio,1983,texas_flood,https://www.youtube.com/watch?v=gSLZaEFs1Mw,2017-01-27,2023-11-21,done
stevierayvaughan,80_nonAA_US,pride_and_joy,original,studio,1983,texas_flood,https://www.youtube.com/watch?v=i3MTGhRC82s,2023-04-04,2023-11-21,done
