word,previous_word,next_word,artist,song_type,song,aae_feature,aae_realization,performance_type,time,social_group,year
don't,you , get,shemekiacopeland,original,married_to_the_blues,post-consonantal t,1,studio,2010s,AA,1998
band,no , of,shemekiacopeland,original,married_to_the_blues,post-consonantal d,0,studio,2010s,AA,2017
band,no , of,shemekiacopeland,original,married_to_the_blues,post-consonantal d,0,studio,2010s,AA,1998
ride ,,,shemekiacopeland,original,married_to_the_blues,ai monophthongization,0,studio,2010s,AA,2017
ride ,,,shemekiacopeland,original,married_to_the_blues,ai monophthongization,0,studio,2010s,AA,1998
cold ,,,shemekiacopeland,original,married_to_the_blues,post-consonantal d,0,studio,2010s,AA,2017
cold ,,,shemekiacopeland,original,married_to_the_blues,post-consonantal d,0,studio,2010s,AA,1998
you're,when , married,shemekiacopeland,original,married_to_the_blues,post-vocalic r,1,studio,2010s,AA,2017
you're,when , married,shemekiacopeland,original,married_to_the_blues,post-vocalic r,1,studio,2010s,AA,1998
you're,when , married,shemekiacopeland,original,married_to_the_blues,zero copula,1,studio,2010s,AA,2017
you're,when , married,shemekiacopeland,original,married_to_the_blues,zero copula,1,studio,2010s,AA,1998
loving ,,,shemekiacopeland,original,married_to_the_blues,ing ultimas,1,studio,2010s,AA,2017
loving ,,,shemekiacopeland,original,married_to_the_blues,ing ultimas,1,studio,2010s,AA,1998
letter,a , in,shemekiacopeland,original,married_to_the_blues,post-vocalic r,0,studio,2010s,AA,2017
letter,a , in,shemekiacopeland,original,married_to_the_blues,post-vocalic r,0,studio,2010s,AA,1998
my,in , pocket,shemekiacopeland,original,married_to_the_blues,ai monophthongization,1,studio,2010s,AA,2017
my,in , pocket,shemekiacopeland,original,married_to_the_blues,ai monophthongization,1,studio,2010s,AA,1998
and,torn , frayed,shemekiacopeland,original,married_to_the_blues,post-consonantal d,1,studio,2010s,AA,2017
and,torn , frayed,shemekiacopeland,original,married_to_the_blues,post-consonantal d,1,studio,2010s,AA,1998
left,he , me,shemekiacopeland,original,married_to_the_blues,post-consonantal t,1,studio,2010s,AA,2017
left,he , me,shemekiacopeland,original,married_to_the_blues,post-consonantal t,1,studio,2010s,AA,1998
you're,when , married,shemekiacopeland,original,married_to_the_blues,post-vocalic r,1,studio,2010s,AA,2017
you're,when , married,shemekiacopeland,original,married_to_the_blues,post-vocalic r,1,studio,2010s,AA,1998
you're,when , married,shemekiacopeland,original,married_to_the_blues,zero copula,1,studio,2010s,AA,2017
you're,when , married,shemekiacopeland,original,married_to_the_blues,zero copula,1,studio,2010s,AA,1998
gets,it , more,shemekiacopeland,original,married_to_the_blues,third person singular,0,studio,2010s,AA,2017
gets,it , more,shemekiacopeland,original,married_to_the_blues,third person singular,0,studio,2010s,AA,1998
more,gets , lonely,shemekiacopeland,original,married_to_the_blues,post-vocalic r,0,studio,2010s,AA,2017
more,gets , lonely,shemekiacopeland,original,married_to_the_blues,post-vocalic r,0,studio,2010s,AA,1998
I,, knew,shemekiacopeland,original,married_to_the_blues,ai monophthongization,1,studio,2010s,AA,2017
I,, knew,shemekiacopeland,original,married_to_the_blues,ai monophthongization,1,studio,2010s,AA,1998
never,was , coming,shemekiacopeland,original,married_to_the_blues,post-vocalic r,1,studio,2010s,AA,2017
never,was , coming,shemekiacopeland,original,married_to_the_blues,post-vocalic r,1,studio,2010s,AA,1998
coming,never , back,shemekiacopeland,original,married_to_the_blues,ing ultimas,1,studio,2010s,AA,2017
coming,never , back,shemekiacopeland,original,married_to_the_blues,ing ultimas,1,studio,2010s,AA,1998
left,he , me,shemekiacopeland,original,married_to_the_blues,post-consonantal t,0,studio,2010s,AA,2017
left,he , me,shemekiacopeland,original,married_to_the_blues,post-consonantal t,0,studio,2010s,AA,1998
letter ,,,shemekiacopeland,original,married_to_the_blues,post-vocalic r,1,studio,2010s,AA,2017
letter ,,,shemekiacopeland,original,married_to_the_blues,post-vocalic r,1,studio,2010s,AA,1998
last,one , slow,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,1,studio,2010s,AA,2011
last,one , slow,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,1,studio,2010s,AA,2011
I,, watched,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
I,, watched,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
watched,I , you,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,0,studio,2010s,AA,2011
watched,I , you,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,0,studio,2010s,AA,2011
her ,,,shemekiacopeland,original,salt_in_my_wounds,post-vocalic r,1,studio,2010s,AA,2011
her ,,,shemekiacopeland,original,salt_in_my_wounds,post-vocalic r,1,studio,2010s,AA,2011
and,, you,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,1,studio,2010s,AA,2011
and,, you,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,1,studio,2010s,AA,2011
hurt,it , me,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,0,studio,2010s,AA,2011
hurt,it , me,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,0,studio,2010s,AA,2011
why,, would,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
why,, would,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
around,love , around,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,1,studio,2010s,AA,2011
around,love , around,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,1,studio,2010s,AA,2011
around,around , so,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,1,studio,2010s,AA,2011
around,around , so,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,1,studio,2010s,AA,2011
salt,rub , in,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,0,studio,2010s,AA,2011
salt,rub , in,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,0,studio,2010s,AA,2011
my,in , wounds,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
my,in , wounds,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
I,, ain,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
I,, ain,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
ain't,I , bitter,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,1,studio,2010s,AA,2011
ain't,I , bitter,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,1,studio,2010s,AA,2011
ain't,I , bitter,shemekiacopeland,original,salt_in_my_wounds,auxiliary verb,1,studio,2010s,AA,2011
ain't,I , bitter,shemekiacopeland,original,salt_in_my_wounds,auxiliary verb,1,studio,2010s,AA,2011
bitter,t , or,shemekiacopeland,original,salt_in_my_wounds,post-vocalic r,1,studio,2010s,AA,2011
bitter,t , or,shemekiacopeland,original,salt_in_my_wounds,post-vocalic r,1,studio,2010s,AA,2011
or,bitter , one,shemekiacopeland,original,salt_in_my_wounds,post-vocalic r,1,studio,2010s,AA,2011
or,bitter , one,shemekiacopeland,original,salt_in_my_wounds,post-vocalic r,1,studio,2010s,AA,2011
fair,won , and,shemekiacopeland,original,salt_in_my_wounds,post-vocalic r,0,studio,2010s,AA,2011
fair,won , and,shemekiacopeland,original,salt_in_my_wounds,post-vocalic r,0,studio,2010s,AA,2011
and,fair , square,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,1,studio,2010s,AA,2011
and,fair , square,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,1,studio,2010s,AA,2011
square ,,,shemekiacopeland,original,salt_in_my_wounds,post-vocalic r,1,studio,2010s,AA,2011
square ,,,shemekiacopeland,original,salt_in_my_wounds,post-vocalic r,1,studio,2010s,AA,2011
and,square , I,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,1,studio,2010s,AA,2011
and,square , I,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,1,studio,2010s,AA,2011
I,and , hold,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
I,and , hold,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
hold,I , no,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,0,studio,2010s,AA,2011
hold,I , no,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,0,studio,2010s,AA,2011
why,, would,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
why,, would,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
around,love , so,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,0,studio,2010s,AA,2011
around,love , so,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,0,studio,2010s,AA,2011
why,, would,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
why,, would,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
salt,rub , in,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,0,studio,2010s,AA,2011
salt,rub , in,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,0,studio,2010s,AA,2011
my,in , wounds,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
my,in , wounds,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
couldn't,, you,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,1,studio,2010s,AA,2011
couldn't,, you,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,1,studio,2010s,AA,2011
healing,those , hands,shemekiacopeland,original,salt_in_my_wounds,ing ultimas,1,studio,2010s,AA,2011
healing,those , hands,shemekiacopeland,original,salt_in_my_wounds,ing ultimas,1,studio,2010s,AA,2011
time ,,,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,0,studio,2010s,AA,2011
time ,,,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,0,studio,2010s,AA,2011
squeezed,time , the,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,1,studio,2010s,AA,2011
squeezed,time , the,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,1,studio,2010s,AA,2011
my,from , heart,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
my,from , heart,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
heart ,,,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,1,studio,2010s,AA,2011
heart ,,,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,1,studio,2010s,AA,2011
heart ,,,shemekiacopeland,original,salt_in_my_wounds,post-vocalic r,1,studio,2010s,AA,2011
heart ,,,shemekiacopeland,original,salt_in_my_wounds,post-vocalic r,1,studio,2010s,AA,2011
couldn't,, you,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,1,studio,2010s,AA,2011
couldn't,, you,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,1,studio,2010s,AA,2011
my,till , bruised,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
my,till , bruised,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
bruised,my , and,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,0,studio,2010s,AA,2011
bruised,my , and,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,0,studio,2010s,AA,2011
and,bruised , (better,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,1,studio,2010s,AA,2011
and,bruised , (better,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,1,studio,2010s,AA,2011
pride ,,,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,0,studio,2010s,AA,2011
pride ,,,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,0,studio,2010s,AA,2011
ain't,it , till,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,1,studio,2010s,AA,2011
ain't,it , till,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,1,studio,2010s,AA,2011
ain't,it , till,shemekiacopeland,original,salt_in_my_wounds,auxiliary verb,1,studio,2010s,AA,2011
ain't,it , till,shemekiacopeland,original,salt_in_my_wounds,auxiliary verb,1,studio,2010s,AA,2011
ain't,it , torn,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,0,studio,2010s,AA,2011
ain't,it , torn,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,0,studio,2010s,AA,2011
ain't,it , torn,shemekiacopeland,original,salt_in_my_wounds,auxiliary verb,1,studio,2010s,AA,2011
ain't,it , torn,shemekiacopeland,original,salt_in_my_wounds,auxiliary verb,1,studio,2010s,AA,2011
apart ,,,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,1,studio,2010s,AA,2011
apart ,,,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,1,studio,2010s,AA,2011
apart ,,,shemekiacopeland,original,salt_in_my_wounds,post-vocalic r,1,studio,2010s,AA,2011
apart ,,,shemekiacopeland,original,salt_in_my_wounds,post-vocalic r,1,studio,2010s,AA,2011
your,take , price,shemekiacopeland,original,salt_in_my_wounds,post-vocalic r,1,studio,2010s,AA,2011
your,take , price,shemekiacopeland,original,salt_in_my_wounds,post-vocalic r,1,studio,2010s,AA,2011
price,your , now,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,0,studio,2010s,AA,2011
price,your , now,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,0,studio,2010s,AA,2011
and,now , just,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,1,studio,2010s,AA,2011
and,now , just,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,1,studio,2010s,AA,2011
just,and , walk,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,0,studio,2010s,AA,2011
just,and , walk,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,0,studio,2010s,AA,2011
another,love , day,shemekiacopeland,original,salt_in_my_wounds,post-vocalic r,1,studio,2010s,AA,2011
another,love , day,shemekiacopeland,original,salt_in_my_wounds,post-vocalic r,1,studio,2010s,AA,2011
around,love , so,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,0,studio,2010s,AA,2011
around,love , so,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,0,studio,2010s,AA,2011
why,, would,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
why,, would,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
salt,rub , in,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,0,studio,2010s,AA,2011
salt,rub , in,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,0,studio,2010s,AA,2011
my,in , wounds,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
my,in , wounds,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
why,, would,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
why,, would,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
salt,rub , in,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,0,studio,2010s,AA,2011
salt,rub , in,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,0,studio,2010s,AA,2011
my,in , wounds,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
my,in , wounds,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
why,, would,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
why,, would,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
around,love , so,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,1,studio,2010s,AA,2011
around,love , so,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,1,studio,2010s,AA,2011
why,, would,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
why,, would,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
hurt,to , me,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,0,studio,2010s,AA,2011
hurt,to , me,shemekiacopeland,original,salt_in_my_wounds,post-consonantal t,0,studio,2010s,AA,2011
rubbing,bad , salt,shemekiacopeland,original,salt_in_my_wounds,ing ultimas,1,studio,2010s,AA,2011
rubbing,bad , salt,shemekiacopeland,original,salt_in_my_wounds,ing ultimas,1,studio,2010s,AA,2011
salt,rubbing , in,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,0,studio,2010s,AA,2011
salt,rubbing , in,shemekiacopeland,original,salt_in_my_wounds,post-consonantal d,0,studio,2010s,AA,2011
my,in , wounds,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
my,in , wounds,shemekiacopeland,original,salt_in_my_wounds,ai monophthongization,1,studio,2010s,AA,2011
appetite ,,,daniwilde,cover,dont_quit_me_baby,ai monophthongization,1,studio,2010s,nonAA_nonUS,2017
appetite ,,,daniwilde,cover,dont_quit_me_baby,ai monophthongization,1,studio,2010s,nonAA_nonUS,2017
my,appetite , home,daniwilde,cover,dont_quit_me_baby,ai monophthongization,1,studio,2010s,nonAA_nonUS,2017
my,appetite , home,daniwilde,cover,dont_quit_me_baby,ai monophthongization,1,studio,2010s,nonAA_nonUS,2017
cooking,home , will,daniwilde,cover,dont_quit_me_baby,ing ultimas,1,studio,2010s,nonAA_nonUS,2017
cooking,home , will,daniwilde,cover,dont_quit_me_baby,ing ultimas,1,studio,2010s,nonAA_nonUS,2017
your,make , mouth,daniwilde,cover,dont_quit_me_baby,post-vocalic r,1,studio,2010s,nonAA_nonUS,2017
your,make , mouth,daniwilde,cover,dont_quit_me_baby,post-vocalic r,1,studio,2010s,nonAA_nonUS,2017
water,mouth , alright,daniwilde,cover,dont_quit_me_baby,post-vocalic r,0,studio,2010s,nonAA_nonUS,2017
water,mouth , alright,daniwilde,cover,dont_quit_me_baby,post-vocalic r,0,studio,2010s,nonAA_nonUS,2017
alright ,,,daniwilde,cover,dont_quit_me_baby,ai monophthongization,0,studio,2010s,nonAA_nonUS,2017
alright ,,,daniwilde,cover,dont_quit_me_baby,ai monophthongization,0,studio,2010s,nonAA_nonUS,2017
